Date,Open,High,Low,Close,Adj Close,Volume
2018-11-21,53.389999,55.860001,53.389999,54.630001,54.630001,983120
2018-11-23,null,null,null,null,null,null
2018-11-25,null,null,null,null,null,null
2018-11-26,50.619999,52.250000,50.099998,51.630001,51.630001,1014667
2018-11-27,51.540001,52.380001,50.299999,51.560001,51.560001,663108
2018-11-28,52.090000,52.560001,50.060001,50.290001,50.290001,764010
2018-11-29,50.310001,52.200001,49.410000,51.450001,51.450001,831688
2018-11-30,51.270000,51.790001,49.650002,50.930000,50.930000,812721
2018-12-02,null,null,null,null,null,null
2018-12-03,52.450001,53.849998,52.029999,52.950001,52.950001,796714
2018-12-04,53.130001,54.549999,52.430000,53.250000,53.250000,758010
2018-12-06,52.930000,53.299999,50.080002,51.490002,51.490002,624914
2018-12-07,51.759998,54.220001,50.599998,52.610001,52.610001,987266
2018-12-09,null,null,null,null,null,null
2018-12-10,52.029999,52.810001,50.529999,51.000000,51.000000,987717
2018-12-11,50.889999,52.430000,50.700001,51.650002,51.650002,733225
2018-12-12,51.950001,52.880001,50.939999,51.150002,51.150002,665262
2018-12-13,51.200001,53.270000,50.349998,52.580002,52.580002,730810
2018-12-14,52.830002,52.950001,50.840000,51.200001,51.200001,733627
2018-12-16,null,null,null,null,null,null
2018-12-17,51.250000,51.869999,49.009998,49.880001,49.880001,526839
2018-12-18,49.160000,49.590000,45.790001,46.240002,46.240002,211257
2018-12-19,45.930000,48.000000,45.930000,47.200001,47.200001,120101
2018-12-20,47.389999,47.509998,45.669998,45.880001,45.880001,817721
2018-12-21,46.250000,46.770000,45.130001,45.590000,45.590000,794130
2018-12-23,null,null,null,null,null,null
2018-12-24,null,null,null,null,null,null
2018-12-26,42.849998,47.000000,42.520000,46.220001,46.220001,415859
2018-12-27,46.580002,46.700001,44.369999,44.610001,44.610001,698408
2018-12-28,45.439999,46.220001,44.419998,45.330002,45.330002,665590
2018-12-30,null,null,null,null,null,null
2018-12-31,45.220001,46.529999,44.730000,45.410000,45.410000,564385
2019-01-02,45.799999,47.779999,44.349998,46.540001,46.540001,476970
2019-01-03,46.259998,47.490002,45.349998,47.090000,47.090000,850480
2019-01-04,46.900002,49.220001,46.650002,47.959999,47.959999,788718
2019-01-06,null,null,null,null,null,null
2019-01-07,48.299999,49.790001,48.110001,48.520000,48.520000,817277
2019-01-08,48.730000,49.950001,48.310001,49.779999,49.779999,819939
2019-01-09,49.799999,52.580002,49.709999,52.360001,52.360001,765981
2019-01-10,52.180000,52.779999,51.369999,52.590000,52.590000,891922
2019-01-11,52.279999,53.310001,51.180000,51.590000,51.590000,821782
2019-01-13,null,null,null,null,null,null
2019-01-14,51.730000,52.110001,50.380001,50.509998,50.509998,812339
2019-01-15,50.779999,52.299999,50.639999,52.110001,52.110001,791527
2019-01-16,52.000000,52.520000,51.259998,52.310001,52.310001,664183
2019-01-17,52.299999,52.580002,50.980000,52.070000,52.070000,694182
2019-01-18,52.230000,53.919998,52.090000,53.799999,53.799999,288560
2019-01-20,null,null,null,null,null,null
2019-01-22,53.730000,54.240002,51.799999,52.570000,52.570000,193099
2019-01-23,52.950001,53.639999,51.860001,52.619999,52.619999,951158
2019-01-24,52.450001,53.470001,52.070000,53.130001,53.130001,702866
2019-01-25,53.169998,53.939999,52.910000,53.689999,53.689999,714415
2019-01-27,null,null,null,null,null,null
2019-01-28,53.560001,53.639999,51.330002,51.990002,51.990002,593385
2019-01-29,52.119999,53.930000,51.840000,53.310001,53.310001,650667
2019-01-30,53.240002,54.930000,53.090000,54.230000,54.230000,660527
2019-01-31,54.279999,55.369999,53.619999,53.790001,53.790001,731312
2019-02-01,54.009998,55.660000,53.369999,55.259998,55.259998,718650
2019-02-03,null,null,null,null,null,null
2019-02-04,55.320000,55.750000,53.290001,54.560001,54.560001,689566
2019-02-05,54.860001,55.209999,53.470001,53.660000,53.660000,622472
2019-02-06,53.730000,54.299999,52.860001,54.009998,54.009998,609756
2019-02-07,53.939999,54.209999,51.799999,52.639999,52.639999,606720
2019-02-08,52.590000,52.990002,52.080002,52.720001,52.720001,749010
2019-02-10,null,null,null,null,null,null
2019-02-11,52.660000,52.779999,51.230000,52.410000,52.410000,621003
2019-02-12,52.470001,54.049999,52.290001,53.099998,53.099998,750242
2019-02-13,53.349998,54.599998,53.270000,53.900002,53.900002,708312
2019-02-14,53.959999,54.680000,53.080002,54.410000,54.410000,706552
2019-02-15,54.480000,55.869999,54.240002,55.590000,55.590000,623546
2019-02-17,null,null,null,null,null,null
2019-02-19,55.779999,56.330002,55.290001,56.090000,56.090000,276907
2019-02-20,55.939999,57.549999,55.480000,56.919998,56.919998,153728
2019-02-21,57.240002,57.610001,56.639999,56.959999,56.959999,685111
2019-02-22,56.840000,57.810001,56.709999,57.259998,57.259998,546202
2019-02-24,null,null,null,null,null,null
2019-02-25,57.169998,57.529999,55.080002,55.480000,55.480000,513439
2019-02-26,55.459999,56.080002,55.020000,55.500000,55.500000,723012
2019-02-27,55.950001,57.389999,55.720001,56.939999,56.939999,538919
2019-02-28,57.000000,57.430000,56.430000,57.220001,57.220001,577227
2019-03-01,57.220001,57.880001,55.570000,55.799999,55.799999,496678
2019-03-03,null,null,null,null,null,null
2019-03-04,55.830002,57.000000,55.810001,56.590000,56.590000,684186
2019-03-05,56.450001,57.189999,56.090000,56.560001,56.560001,549396
2019-03-06,56.279999,56.400002,55.419998,56.220001,56.220001,538399
2019-03-07,56.200001,56.990002,56.080002,56.660000,56.660000,637677
2019-03-08,56.430000,56.509998,54.520000,56.070000,56.070000,628824
2019-03-10,null,null,null,null,null,null
2019-03-11,56.070000,57.009998,55.959999,56.790001,56.790001,747358
2019-03-12,56.759998,57.549999,56.740002,56.869999,56.869999,597156
2019-03-13,57.090000,58.480000,57.009998,58.259998,58.259998,652798
2019-03-14,58.349998,58.740002,58.000000,58.610001,58.610001,610616
2019-03-15,58.509998,58.950001,57.740002,58.520000,58.520000,567604
2019-03-17,null,null,null,null,null,null
2019-03-18,58.450001,59.230000,58.049999,59.090000,59.090000,507393
2019-03-19,59.009998,59.570000,58.619999,59.029999,59.029999,157241
2019-03-20,59.020000,60.119999,58.389999,59.830002,59.830002,114822
2019-03-21,59.990002,60.389999,59.660000,59.980000,59.980000,786342
2019-03-22,59.869999,60.070000,58.279999,59.040001,59.040001,655380
2019-03-24,null,null,null,null,null,null
2019-03-25,58.980000,59.349998,58.169998,58.820000,58.820000,738840
2019-03-26,59.119999,60.380001,59.040001,59.939999,59.939999,705399
2019-03-27,60.029999,60.220001,58.810001,59.410000,59.410000,685988
2019-03-28,59.400002,59.560001,58.200001,59.299999,59.299999,732150
2019-03-29,59.529999,60.730000,59.410000,60.139999,60.139999,712209
2019-03-31,null,null,null,null,null,null
2019-04-01,60.240002,61.799999,60.130001,61.590000,61.590000,705559
2019-04-02,61.810001,62.750000,61.599998,62.580002,62.580002,670808
2019-04-03,62.639999,62.990002,62.049999,62.459999,62.459999,793227
2019-04-04,62.500000,62.770000,61.889999,62.099998,62.099998,799672
2019-04-05,62.180000,63.340000,61.820000,63.080002,63.080002,684973
2019-04-07,null,null,null,null,null,null
2019-04-08,63.330002,64.480003,63.130001,64.400002,64.400002,686862
2019-04-09,64.400002,64.790001,63.680000,63.980000,63.980000,895767
2019-04-10,64.220001,64.699997,64.050003,64.610001,64.610001,790677
2019-04-11,64.480003,64.489998,63.310001,63.580002,63.580002,722216
2019-04-12,63.709999,64.650002,63.660000,63.889999,63.889999,760504
2019-04-14,null,null,null,null,null,null
2019-04-15,63.759998,63.840000,63.029999,63.400002,63.400002,625588
2019-04-16,63.570000,64.370003,62.990002,64.050003,64.050003,555858
2019-04-17,64.320000,64.610001,63.660000,63.759998,63.759998,547469
2019-04-18,63.750000,64.160004,63.459999,64.000000,64.000000,235376
2019-04-21,null,null,null,null,null,null
2019-04-22,64.000000,65.919998,64.000000,65.699997,65.699997,148238
2019-04-23,65.750000,66.599998,65.580002,66.300003,66.300003,763527
2019-04-24,66.169998,66.430000,65.660004,65.889999,65.889999,700598
2019-04-25,65.809998,66.279999,64.900002,65.209999,65.209999,678386
2019-04-26,65.129997,65.180000,62.279999,63.299999,63.299999,603001
2019-04-28,null,null,null,null,null,null
2019-04-29,62.950001,63.689999,62.459999,63.500000,63.500000,1000836
2019-04-30,63.580002,64.750000,63.299999,63.910000,63.910000,654076
2019-05-01,63.400002,63.930000,62.770000,63.599998,63.599998,750494
2019-05-02,63.610001,63.680000,60.950001,61.810001,61.810001,676872
2019-05-03,61.549999,62.520000,61.299999,61.939999,61.939999,914661
2019-05-05,null,null,null,null,null,null
2019-05-06,61.430000,62.950001,60.040001,62.250000,62.250000,646866
2019-05-07,62.169998,62.490002,60.660000,61.400002,61.400002,768810
2019-05-08,61.439999,62.369999,61.070000,62.119999,62.119999,842810
2019-05-09,62.020000,62.209999,60.919998,61.700001,61.700001,791769
2019-05-10,61.639999,62.490002,61.419998,61.660000,61.660000,769583
2019-05-12,null,null,null,null,null,null
2019-05-13,61.650002,63.330002,60.639999,61.040001,61.040001,786494
2019-05-14,60.860001,62.110001,60.689999,61.779999,61.779999,1003106
2019-05-15,61.369999,62.340000,60.849998,62.020000,62.020000,751668
2019-05-16,62.119999,63.480000,62.080002,62.869999,62.869999,723001
2019-05-17,63.119999,63.639999,62.520000,62.759998,62.759998,545679
2019-05-19,null,null,null,null,null,null
2019-05-20,63.529999,63.810001,62.450001,63.099998,63.099998,215802
2019-05-21,63.279999,63.599998,62.750000,62.990002,62.990002,131888
2019-05-22,62.639999,62.779999,61.029999,61.419998,61.419998,641680
2019-05-23,61.270000,61.290001,57.330002,57.910000,57.910000,766728
2019-05-24,58.209999,59.099998,57.500000,58.630001,58.630001,1108052
2019-05-26,null,null,null,null,null,null
2019-05-28,58.939999,59.570000,58.130001,59.139999,59.139999,758099
2019-05-29,59.070000,59.139999,56.880001,58.810001,58.810001,1020323
2019-05-30,59.119999,59.700001,56.330002,56.590000,56.590000,1124959
2019-05-31,56.459999,56.610001,53.049999,53.500000,53.500000,842281
2019-06-02,null,null,null,null,null,null
2019-06-03,53.419998,54.630001,52.110001,53.250000,53.250000,1031488
2019-06-04,52.889999,53.779999,52.430000,53.480000,53.480000,984308
2019-06-05,52.860001,53.410000,50.599998,51.680000,51.680000,831625
2019-06-06,51.660000,53.299999,51.169998,52.590000,52.590000,943186
2019-06-07,53.099998,54.320000,52.619999,53.990002,53.990002,790067
2019-06-09,null,null,null,null,null,null
2019-06-10,54.240002,54.840000,53.049999,53.259998,53.259998,828133
2019-06-11,53.430000,54.040001,52.910000,53.270000,53.270000,687146
2019-06-12,53.040001,53.049999,50.720001,51.139999,51.139999,642940
2019-06-13,51.070000,53.450001,50.919998,52.279999,52.279999,786105
2019-06-14,52.180000,52.980000,51.700001,52.509998,52.509998,945024
2019-06-16,null,null,null,null,null,null
2019-06-17,52.500000,52.740002,51.580002,51.930000,51.930000,574229
2019-06-18,51.950001,54.310001,51.500000,53.900002,53.900002,397868
2019-06-19,54.090000,54.419998,53.279999,53.759998,53.759998,181640
2019-06-20,54.119999,57.020000,54.110001,56.650002,56.650002,122838
2019-06-21,57.259998,57.980000,56.660000,57.430000,57.430000,854514
2019-06-23,null,null,null,null,null,null
2019-06-24,57.720001,58.220001,56.750000,57.900002,57.900002,676047
2019-06-25,57.740002,58.840000,57.200001,57.830002,57.830002,597164
2019-06-26,58.840000,59.930000,58.650002,59.380001,59.380001,673140
2019-06-27,59.270000,59.730000,58.610001,59.430000,59.430000,686817
2019-06-28,59.220001,59.799999,57.750000,58.470001,58.470001,531405
2019-06-30,null,null,null,null,null,null
2019-07-01,59.270000,60.279999,58.340000,59.090000,59.090000,556101
2019-07-02,59.139999,59.430000,56.090000,56.250000,56.250000,674887
2019-07-03,null,null,null,null,null,null
2019-07-05,57.380001,57.820000,56.290001,57.509998,57.509998,600131
2019-07-07,null,null,null,null,null,null
2019-07-08,57.770000,58.459999,57.299999,57.660000,57.660000,698015
2019-07-09,57.560001,59.099998,57.290001,57.830002,57.830002,540861
2019-07-10,58.400002,60.529999,58.349998,60.430000,60.430000,551872
2019-07-11,60.439999,60.939999,60.139999,60.200001,60.200001,690656
2019-07-12,60.459999,60.740002,59.930000,60.209999,60.209999,573019
2019-07-14,null,null,null,null,null,null
2019-07-15,60.250000,60.919998,59.200001,59.580002,59.580002,469029
2019-07-16,59.259998,60.060001,57.070000,57.619999,57.619999,566818
2019-07-17,57.520000,58.360001,56.209999,56.779999,56.779999,712540
2019-07-18,56.599998,57.320000,54.720001,55.299999,55.299999,504432
2019-07-19,55.720001,56.360001,54.990002,55.630001,55.630001,215361
2019-07-21,null,null,null,null,null,null
2019-07-22,56.220001,56.840000,55.720001,56.220001,56.220001,105217
2019-07-23,56.169998,57.470001,55.740002,56.770000,56.770000,619483
2019-07-24,57.230000,57.639999,55.330002,55.880001,55.880001,521876
2019-07-25,55.900002,56.990002,55.810001,56.020000,56.020000,745248
2019-07-26,55.930000,56.570000,55.680000,56.200001,56.200001,559282
2019-07-28,null,null,null,null,null,null
2019-07-29,56.200001,57.099998,55.810001,56.869999,56.869999,476785
2019-07-30,57.070000,58.470001,56.959999,58.049999,58.049999,529742
2019-07-31,58.340000,58.820000,57.810001,58.580002,58.580002,547401
2019-08-01,57.849998,57.990002,53.590000,53.950001,53.950001,614001
2019-08-02,54.540001,56.049999,54.150002,55.660000,55.660000,886748
2019-08-04,null,null,null,null,null,null
2019-08-05,55.380001,55.610001,54.220001,54.689999,54.689999,739810
2019-08-06,54.950001,55.419998,53.290001,53.630001,53.630001,823844
2019-08-07,53.419998,53.770000,50.520000,51.090000,51.090000,682794
2019-08-08,52.330002,53.060001,51.939999,52.540001,52.540001,1063214
2019-08-09,52.880001,54.919998,52.369999,54.500000,54.500000,724762
2019-08-11,null,null,null,null,null,null
2019-08-12,54.320000,55.180000,53.540001,54.930000,54.930000,726386
2019-08-13,54.730000,57.470001,54.209999,57.099998,57.099998,611027
2019-08-14,56.740002,56.849998,53.970001,55.230000,55.230000,783486
2019-08-15,54.900002,55.330002,53.770000,54.470001,54.470001,718293
2019-08-16,54.740002,55.669998,54.259998,54.869999,54.869999,527866
2019-08-18,null,null,null,null,null,null
2019-08-19,54.959999,56.410000,54.840000,56.209999,56.209999,168345
2019-08-20,56.099998,56.599998,55.279999,56.340000,56.340000,113571
2019-08-21,56.049999,57.130001,55.549999,55.680000,55.680000,659258
2019-08-22,55.939999,56.459999,54.849998,55.349998,55.349998,704035
2019-08-23,55.349998,55.599998,53.240002,54.169998,54.169998,621573
2019-08-25,null,null,null,null,null,null
2019-08-26,53.250000,55.259998,52.959999,53.639999,53.639999,807151
2019-08-27,53.759998,55.720001,53.689999,54.930000,54.930000,679022
2019-08-28,55.709999,56.750000,55.340000,55.779999,55.779999,596624
2019-08-29,55.880001,56.889999,55.430000,56.709999,56.709999,674048
2019-08-30,56.630001,56.720001,54.549999,55.099998,55.099998,630760
2019-09-01,null,null,null,null,null,null
2019-09-03,55.000000,55.240002,52.840000,53.939999,53.939999,708268
2019-09-04,53.919998,56.580002,53.840000,56.259998,56.259998,970804
2019-09-05,55.950001,57.759998,55.750000,56.299999,56.299999,682298
2019-09-06,56.189999,56.950001,54.830002,56.520000,56.520000,712466
2019-09-08,null,null,null,null,null,null
2019-09-09,56.799999,58.160000,56.580002,57.849998,57.849998,714294
2019-09-10,58.029999,58.759998,57.200001,57.400002,57.400002,646993
2019-09-11,57.889999,58.299999,55.610001,55.750000,55.750000,755472
2019-09-12,55.930000,56.340000,54.000000,55.090000,55.090000,858772
2019-09-13,55.150002,55.680000,54.439999,54.849998,54.849998,845977
2019-09-15,null,null,null,null,null,null
2019-09-16,61.480000,63.380001,58.770000,62.900002,62.900002,599470
2019-09-17,61.959999,62.590000,58.459999,59.340000,59.340000,1404916
2019-09-18,58.810001,59.430000,57.669998,58.110001,58.110001,993237
2019-09-19,58.200001,59.540001,58.009998,58.130001,58.130001,216961
2019-09-20,58.650002,59.099998,57.790001,58.090000,58.090000,112327
2019-09-22,null,null,null,null,null,null
2019-09-23,59.250000,59.389999,57.369999,58.639999,58.639999,576019
2019-09-24,58.439999,58.490002,56.689999,57.290001,57.290001,526785
2019-09-25,56.700001,57.020000,55.549999,56.490002,56.490002,591529
2019-09-26,56.689999,56.840000,55.410000,56.410000,56.410000,563550
2019-09-27,56.509998,56.759998,54.750000,55.910000,55.910000,599653
2019-09-29,null,null,null,null,null,null
2019-09-30,56.540001,56.570000,53.980000,54.070000,54.070000,712966
2019-10-01,54.279999,54.840000,53.049999,53.619999,53.619999,532522
2019-10-02,54.000000,54.419998,52.169998,52.639999,52.639999,589176
2019-10-03,52.470001,52.910000,50.990002,52.450001,52.450001,590306
2019-10-04,52.290001,53.349998,52.040001,52.810001,52.810001,642466
2019-10-06,null,null,null,null,null,null
2019-10-07,52.689999,54.060001,52.590000,52.750000,52.750000,541104
2019-10-08,52.810001,53.270000,51.810001,52.630001,52.630001,549019
2019-10-09,52.570000,53.740002,52.310001,52.590000,52.590000,658324
2019-10-10,52.689999,53.970001,51.380001,53.549999,53.549999,632666
2019-10-11,53.880001,54.930000,53.639999,54.700001,54.700001,613944
2019-10-13,null,null,null,null,null,null
2019-10-14,54.900002,54.900002,52.770000,53.590000,53.590000,467643
2019-10-15,53.509998,53.790001,52.389999,52.810001,52.810001,467643
2019-10-16,52.919998,53.740002,52.520000,53.360001,53.360001,511249
2019-10-17,52.990002,54.160000,52.619999,53.930000,53.930000,451643
2019-10-18,54.090000,54.619999,53.349998,53.779999,53.779999,418422
2019-10-20,null,null,null,null,null,null
2019-10-21,53.709999,54.029999,52.709999,53.310001,53.310001,174477
2019-10-22,53.389999,54.619999,53.099998,54.160000,54.160000,95979
2019-10-23,54.299999,56.070000,53.619999,55.970001,55.970001,506573
2019-10-24,55.900002,56.509998,55.410000,56.230000,56.230000,620202
2019-10-25,56.070000,56.740002,55.599998,56.660000,56.660000,480764
2019-10-27,null,null,null,null,null,null
2019-10-28,56.650002,56.919998,55.580002,55.810001,55.810001,445020
2019-10-29,55.799999,55.910000,54.610001,55.540001,55.540001,437020
2019-10-30,55.529999,55.730000,54.419998,55.060001,55.060001,521457
2019-10-31,54.900002,55.590000,53.709999,54.180000,54.180000,659328
2019-11-01,54.150002,56.330002,54.070000,56.200001,56.200001,677419
2019-11-03,null,null,null,null,null,null
2019-11-04,56.410000,57.430000,55.830002,56.540001,56.540001,538117
2019-11-05,56.560001,57.500000,56.299999,57.230000,57.230000,580350
2019-11-06,57.259998,57.849998,56.110001,56.349998,56.349998,435319
2019-11-07,56.349998,57.880001,56.270000,57.150002,57.150002,623258
2019-11-08,57.080002,57.480000,55.759998,57.240002,57.240002,678165
2019-11-10,null,null,null,null,null,null
2019-11-11,57.400002,57.400002,56.250000,56.860001,56.860001,636941
2019-11-12,56.889999,57.549999,56.540001,56.799999,56.799999,498981
2019-11-13,56.790001,57.529999,56.200001,57.119999,57.119999,586568
2019-11-14,57.389999,57.790001,56.630001,56.770000,56.770000,547635
2019-11-15,56.910000,57.970001,56.430000,57.720001,57.720001,516832
2019-11-17,null,null,null,null,null,null
2019-11-18,57.880001,58.090000,56.549999,57.049999,57.049999,375993
2019-11-19,56.900002,57.110001,55.040001,55.209999,55.209999,159328
2019-11-20,55.160000,57.250000,54.759998,57.110001,57.110001,121214
2019-11-21,57.000000,58.669998,56.599998,58.580002,58.580002,674891
2019-11-22,58.310001,58.740002,57.500000,57.770000,57.770000,593533
2019-11-24,null,null,null,null,null,null
2019-11-25,57.919998,58.150002,57.209999,58.009998,58.009998,508244
2019-11-26,57.919998,58.560001,57.759998,58.410000,58.410000,420642
2019-11-27,58.270000,58.680000,57.509998,58.110001,58.110001,443816
2019-11-29,null,null,null,null,null,null
2019-12-01,null,null,null,null,null,null
2019-12-02,55.470001,56.669998,55.419998,55.959999,55.959999,718724
2019-12-03,55.959999,56.799999,55.349998,56.099998,56.099998,616423
2019-12-04,56.430000,58.660000,56.279999,58.430000,58.430000,560554
2019-12-05,58.360001,59.119999,58.099998,58.430000,58.430000,760541
2019-12-06,58.320000,59.849998,57.700001,59.200001,59.200001,649461
2019-12-08,null,null,null,null,null,null
2019-12-09,59.110001,59.250000,58.230000,59.020000,59.020000,679609
2019-12-10,58.919998,59.520000,58.520000,59.240002,59.240002,511561
2019-12-11,59.060001,59.220001,58.110001,58.759998,58.759998,566822
2019-12-12,58.880001,59.720001,58.750000,59.180000,59.180000,589650
2019-12-13,59.360001,60.480000,59.270000,60.070000,60.070000,530851
2019-12-15,null,null,null,null,null,null
2019-12-16,59.869999,60.340000,59.709999,60.209999,60.209999,512288
2019-12-17,60.230000,61.060001,60.029999,60.939999,60.939999,347395
2019-12-18,60.549999,61.180000,60.320000,60.930000,60.930000,163744
2019-12-19,60.860001,61.470001,60.790001,61.220001,61.220001,131071
2019-12-20,61.110001,61.200001,60.020000,60.439999,60.439999,426341
2019-12-22,null,null,null,null,null,null
2019-12-23,60.410000,60.770000,60.099998,60.520000,60.520000,552517
2019-12-24,null,null,null,null,null,null
2019-12-26,61.200001,61.830002,61.060001,61.680000,61.680000,204535
2019-12-27,61.730000,61.970001,61.240002,61.720001,61.720001,265091
2019-12-29,null,null,null,null,null,null
2019-12-30,61.709999,62.340000,61.090000,61.680000,61.680000,351899
2019-12-31,61.680000,61.880001,60.630001,61.060001,61.060001,427149
2020-01-02,61.599998,61.599998,60.639999,61.180000,61.180000,494535
2020-01-03,61.180000,64.089996,61.130001,63.049999,63.049999,486873
2020-01-05,null,null,null,null,null,null
2020-01-06,63.709999,64.720001,62.639999,63.270000,63.270000,885861
2020-01-07,62.910000,63.150002,62.110001,62.700001,62.700001,724236
2020-01-08,62.840000,65.650002,59.150002,59.610001,59.610001,582649
2020-01-09,59.990002,60.310001,58.660000,59.560001,59.560001,1205710
2020-01-10,59.610001,59.779999,58.849998,59.040001,59.040001,750933
2020-01-12,null,null,null,null,null,null
2020-01-13,59.040001,59.270000,57.910000,58.080002,58.080002,596186
2020-01-14,58.029999,58.720001,57.720001,58.230000,58.230000,584002
2020-01-15,58.200001,58.360001,57.360001,57.810001,57.810001,507714
2020-01-16,58.099998,58.869999,57.560001,58.520000,58.520000,433169
2020-01-17,58.590000,58.980000,58.270000,58.540001,58.540001,182871
2020-01-19,null,null,null,null,null,null
2020-01-21,59.169998,59.730000,57.680000,58.340000,58.340000,122561
2020-01-22,58.259998,58.380001,56.029999,56.740002,56.740002,648335
2020-01-23,56.110001,56.270000,54.770000,55.590000,55.590000,620119
2020-01-24,55.689999,55.950001,53.849998,54.189999,54.189999,703995
2020-01-26,53.700001,53.709999,52.150002,52.639999,52.639999,1009546
2020-01-27,53.700001,53.709999,52.130001,53.139999,53.139999,586195
2020-01-28,52.770000,54.060001,52.680000,53.480000,53.480000,712880
2020-01-29,53.970001,54.369999,52.810001,53.330002,53.330002,633963
2020-01-30,53.090000,53.200001,51.660000,52.139999,52.139999,624979
2020-01-31,52.919998,53.360001,50.970001,51.560001,51.560001,720123
2020-02-02,51.009998,51.270000,50.580002,51.009998,51.009998,568976
2020-02-03,51.009998,51.970001,49.799999,50.110001,50.110001,827907
2020-02-04,49.939999,51.549999,49.310001,49.610001,49.610001,876044
2020-02-05,49.509998,51.880001,49.470001,50.750000,50.750000,859357
2020-02-06,51.169998,52.200001,50.240002,50.950001,50.950001,887946
2020-02-07,51.110001,51.480000,50.090000,50.320000,50.320000,750659
2020-02-09,50.110001,50.160000,49.560001,49.759998,49.759998,479627
2020-02-10,50.119999,50.490002,49.419998,49.570000,49.570000,768345
2020-02-11,49.610001,50.689999,49.580002,49.939999,49.939999,715894
2020-02-12,49.959999,51.730000,49.950001,51.169998,51.169998,725733
2020-02-13,51.720001,51.959999,50.599998,51.419998,51.419998,795256
2020-02-14,51.509998,52.340000,51.320000,52.049999,52.049999,745400
2020-02-16,52.200001,52.410000,52.099998,52.180000,52.180000,19935
2020-02-18,52.230000,52.410000,50.880001,52.049999,52.049999,607343
2020-02-19,52.119999,53.660000,51.930000,53.290001,53.290001,221774
2020-02-20,53.500000,54.500000,53.220001,53.779999,53.779999,113683
2020-02-21,53.740002,53.860001,52.549999,53.380001,53.380001,676179
2020-02-23,52.599998,52.639999,51.660000,52.080002,52.080002,1339288
2020-02-24,52.599998,52.639999,50.450001,51.430000,51.430000,707555
2020-02-25,51.369999,52.020000,49.689999,49.900002,49.900002,765515
2020-02-26,50.080002,50.439999,48.299999,48.730000,48.730000,764989
2020-02-27,47.939999,48.380001,45.880001,46.810001,46.810001,447356482
2020-02-28,46.490002,47.029999,43.849998,47.090000,47.090000,1059301
2020-03-01,43.720001,44.700001,43.410000,44.570000,44.570000,1006074
2020-03-02,43.700001,47.560001,43.320000,44.759998,44.759998,918575
2020-03-03,47.720001,48.660000,46.470001,46.750000,46.750000,985670
2020-03-04,46.939999,48.410000,46.650002,47.180000,47.180000,724225
2020-03-05,47.130001,47.570000,45.650002,46.779999,46.779999,683404
2020-03-06,46.090000,46.380001,41.049999,45.900002,45.900002,1204734
2020-03-08,32.869999,33.590000,30.000000,32.540001,32.540001,9965471
2020-03-09,32.869999,34.880001,27.340000,41.279999,41.279999,1693652
2020-03-10,30.370001,35.020000,30.200001,31.129999,31.129999,997569
2020-03-11,34.619999,36.349998,32.560001,34.360001,34.360001,824665
2020-03-12,33.070000,33.630001,30.020000,32.980000,32.980000,963502
2020-03-13,31.180000,33.869999,31.129999,32.930000,32.930000,331620435
2020-03-15,33.750000,33.750000,29.750000,30.410000,30.410000,3821877
2020-03-16,33.750000,33.750000,28.100000,31.730000,31.730000,663525
2020-03-17,28.690001,30.299999,26.629999,28.700001,28.700001,521494
2020-03-18,27.299999,27.600000,20.520000,27.330000,27.330000,912915
2020-03-19,22.820000,28.280001,21.770000,20.830000,20.830000,1079855
2020-03-20,25.590000,28.490000,22.389999,25.910000,25.910000,1092222
2020-03-22,22.660000,23.070000,20.799999,21.540001,21.540001,3636920
2020-03-23,22.709999,24.600000,21.790001,24.450001,24.450001,409601397
2020-03-24,24.139999,25.160000,23.090000,24.549999,24.549999,300012410
2020-03-25,24.830000,25.070000,22.910000,24.309999,24.309999,290110034
2020-03-26,24.170000,24.219999,22.379999,23.049999,23.049999,270451784
2020-03-27,23.080000,23.139999,20.879999,21.840000,21.840000,250723427
2020-03-29,20.930000,20.930000,19.920000,20.280001,20.280001,3327282
2020-03-30,20.490000,20.860001,19.270000,20.480000,20.480000,330406475
2020-03-31,21.290001,21.889999,20.010000,20.280001,20.280001,291017478
2020-04-01,20.549999,21.549999,19.900000,21.190001,21.190001,287464316
2020-04-02,21.250000,27.379999,21.219999,24.770000,24.770000,437151540
2020-04-03,24.110001,29.129999,23.680000,29.000000,29.000000,459935470
2020-04-05,null,null,null,null,null,null
2020-04-06,27.350000,28.240000,25.910000,26.830000,26.830000,383195654
2020-04-07,26.340000,27.240000,23.540001,26.080000,26.080000,686575
2020-04-08,24.920000,26.610001,23.740000,26.410000,26.410000,281838965
2020-04-09,25.950001,28.360001,22.570000,23.190001,23.190001,390788314
2020-04-12,24.600000,24.740000,22.030001,23.190001,23.190001,4891149
2020-04-13,23.870001,24.000000,22.299999,22.920000,22.920000,351557434
2020-04-14,22.709999,22.799999,19.950001,20.860001,20.860001,278725912
2020-04-15,20.610001,20.620001,19.200001,20.290001,20.290001,237443066
2020-04-16,20.010000,20.400000,19.420000,19.900000,19.900000,147195040
2020-04-17,19.709999,19.750000,17.309999,18.120001,18.120001,111353145
2020-04-19,17.559999,17.559999,16.930000,17.040001,17.040001,343713
2020-04-20,15.270000,15.310000,-39.439999,-2.720000,-2.720000,72609436
2020-04-21,1.400000,13.860000,0.010000,9.060000,9.060000,1771636
